pc1	pc2	localdens	midname
-0.249122622053	0.245508970055	-1.2071779447	PH_12_be-ps-08.mid
-0.293537222598	0.25384474671	-1.20505206709	PH_13_xurelise.mid
-0.260273230893	-0.35596272812	-1.20323801394	PH_11_be-ps-04.mid
0.79504728447	-0.103371201548	-1.20218101524	PH_17_beesq074.mid
-0.595883044503	0.340446160783	-1.20020353188	PH_18_lvb12n1b.mid
-1.20129465107	-0.387630891346	-1.19991455746	PH_13_be-phant.mid
0.0130823904362	-0.320949266552	-1.19981100936	PH_17_jg_185_1.mid
0.598896708897	-0.0236724812436	-1.19776255872	PH_12_sona13.mid
0.356505477122	0.057742267746	-1.19675780158	PH_12_besn14-3.mid
-3.52950253693	1.00037017627	-1.19611650769	PH_18_mig.mid
0.261176245528	0.0818658648831	-1.19472009394	PH_18_lvb23c.mid
-0.594820852237	-0.364228698459	-1.19468855927	PH_17_jg_592_3.mid
-0.780694976714	-0.374484079747	-1.19453089011	PH_12_cdelune3.mid
0.747454939948	-0.195565102916	-1.19425971129	PH_18_beesq153.mid
-0.524591159198	0.298541892618	-1.19226980518	PH_16_be-pc3-2.mid
